url,UN/LOCODE,country,UN_code,ISO2,ISO3,city_or_location,port_name,local_port_name,lat,lon,authority_name,address,phone,fax,website,email
https://psma-gies.fao.org/designated-ports/view/f6000687-3520-4532-a565-ec5939f50456,–,Sweden,752,SE,SWE,5742N 01848E,Slite,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/20e822e4-5286-4e55-8ba8-16d58bb6343e,–,Sweden,752,SE,SWE,5821N 01114E,Smögen,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/1c23288e-58ef-401d-9793-803b8796bb1f,–,Norway,578,NO,NOR,Smøla,Smøla,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/c7bc6e29-6e69-4a71-9a04-287280b78ba9,–,"Korea, Republic of",410,KR,KOR,Sokcho,Sokcho Port,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/e889d0d5-4be2-4b0e-9c72-b0c7c4975cfb,–,Japan,392,JP,JPN,Fukushima,Soma,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/92178543-45b6-40f3-a7a8-f48d6df9e47f,–,Thailand,764,TH,THA,"Moo 7, Hua Khao, Singhanakhon District, Songkhla 90280",Songkhla Deep sea port,–,–,–,Fishery Inspection Regional Center 8 (Songkhla),"Songkhla Port Fish Inspection Office, Boyang, Maung District Songkhla",+66 74321945,+66 74321945,–,sk_fishtrade@hotmail.com
https://psma-gies.fao.org/designated-ports/view/40785f65-e719-4f21-ae86-afa92d643424,–,Thailand,764,TH,THA,"1 Thateabrue Road, Boryang, Mueang Songkhla, Songkhla 90000",Songkhla Fishing port 2 (Tha Sa-an),–,–,–,Fishery Inspection Regional Center 8 (Songkhla),"Songkhla Port Fish Inspection Office, Boyang, Maung District Songkhla",+66 74321945,+66 74321945,–,sk_fishtrade@hotmail.com
https://psma-gies.fao.org/designated-ports/view/59fc79ee-1c31-49d8-9238-9e0f70e6b0fa,–,Norway,578,NO,NOR,Sortland,Sortland,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/5957127d-c1fd-425d-9237-32a5b25882d2,–,New Zealand,554,NZ,NZL,Bluff,South Port NZ  Ltd,South Port,–,–,South Port NZ Ltd,"South Port NZ Ltd Island Harbour,  251 Foreshore Road,  Bluff 9814,  New Zealand",+64 3 212 8159,+64 3 212 8685,–,–
https://psma-gies.fao.org/designated-ports/view/dbc3000b-a658-4a36-9307-657c08578177,–,Thailand,764,TH,THA,"159/3 Wichianchom Road, Boryang, Mueang Songkhla, Songkhla 90000","Southern Logistics (2009) Co., Ltd port",–,–,–,Fishery Inspection Regional Center 8 (Songkhla),"Songkhla Port Fish Inspection Office, Boyang, Maung District Songkhla",+66 74321945,+66 74321945,–,sk_fishtrade@hotmail.com
https://psma-gies.fao.org/designated-ports/view/bdec6fce-4dbd-4014-92b4-a6585ef8060a,–,Croatia,191,HR,HRV,"33,500; 16,450. Middle Adriatic",Split - Sjeverna luka,Split - Sjeverna luka,–,–,–,–,+385 21362436,–,–,Split.pomorskipromet@pomorstvo.hr
https://psma-gies.fao.org/designated-ports/view/3a90b7f5-21c4-4887-b6cd-8dd68f72af5d,–,Canada,124,CA,CAN,"47 37N , 052 44W","St. John's, Newfoundland",–,–,–,At. John's Port Authority,"1 Water Street St. John's, NL A1C 1A1",+1 709-7388742,–,–,info@sjpa.com
https://psma-gies.fao.org/designated-ports/view/3af84ef6-cdc3-4552-8918-eac259eb3f4d,–,Norway,578,NO,NOR,Stavern,Stavern,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/9f14ec66-1914-48f8-894e-5b62c3afe2b3,–,Canada,124,CA,CAN,"49.120 N, 123.175 W","Steveston Harbour, British Columbia",–,–,–,–,British Columbia - Canada,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/ea01683d-5e70-4fdd-ac29-7811c6c07b6a,–,Norway,578,NO,NOR,Storebø,Storebø,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/ffa7b996-9b38-4874-896d-b5690ba0bdcb,–,Ecuador,218,EC,ECU,GUAYAQUIL,STOREOCEAN,STOREOCEAN S.A.,S2°13'59'',W79°52'54'',CMTE. FAUSTO LOPEZ VILLEGAS – GERENTE OPERACIONES TERMINAL PORTUARIO.,"CIUDADELA PRADERA 3 MANZANA 25 SOLAR 28, AVENIDA 10-B Y PASAJE 47 SE",+593 5006005 ext. 415,–,–,fausto.lopez@storeocean.com.ec
https://psma-gies.fao.org/designated-ports/view/3f0567f8-b9c7-44f3-aee9-6236789595ba,–,United Kingdom,826,GB,GBR,Stornoway,Stornoway,–,–,–,Stornoway Port Authority,"Amity House,  Esplanade Quay  Stornoway,  Isle of Lewis HS1 2XS",+44 1851 702688,+44 1851 705714,–,sypa@stornowayport.com
https://psma-gies.fao.org/designated-ports/view/887454b9-2a53-4515-ba02-0c75a10cfd97,–,Denmark,208,DK,DNK,Kattegat,Strandby,–,N57°29'7'',E10°30'4'',Port of Strandby,"Rødspættevej 5, DK-9970 Strandby",+45 98484042,–,–,mail@strandbyhavn.dk
https://psma-gies.fao.org/designated-ports/view/14b72ef8-1cad-4691-9ea3-768b9b0c3dd9,–,Sweden,752,SE,SWE,5856N 01110E,Strömstad,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/4a67a68e-1695-46a5-ba4a-818bd522a2b5,–,Philippines,608,PH,PHL,"Subic Bay Freeport Zone, Olongapo City",SUBIC BAY PORT,–,–,–,SUBIC BAY METROPOLITAN AUTHORITY,"Bldg. 229, Waterfront Road, Subic Bay Freeport Zone, Olongapo City",+63 4782524000,+63 4782524185,–,administratorsoffice@sbm.com
https://psma-gies.fao.org/designated-ports/view/591b3db1-15d7-41be-855c-8562a6e826dd,–,Fiji,242,FJ,FJI,"SUVA, FIJI",SUVA PORT,KINGS and PRINCESS WHARF,–,–,PORTS AUTHORITY OF FIJI,"Kings Wharf, Usher St, Suva, Fiji.",+679 892 8303,–,–,–
https://psma-gies.fao.org/designated-ports/view/c3c79f48-8596-4fb2-b1fc-bb7dd062ac12,–,United Kingdom,826,GB,GBR,Swansea,Swansea,–,–,–,–,Harbour Office Lockhead King’s Dock Swansea SA1 1QR,+44 0870 609 6699,–,–,–
https://psma-gies.fao.org/designated-ports/view/941af537-13ac-451f-8053-e36347a814de,–,Poland,616,PL,POL,SWINOUJSCIE,SWINOUJSCIE,–,N53°54'0'',E14°15'20'',KAPITAN PORTU SWINOUJSCIE,"Urząd Morski w Szczecinie, pl. Batorego 4, 70-207 Szczecin, Poland",+48 914403391,–,–,osdyzurny_kpe@ums.gov.pl
https://psma-gies.fao.org/designated-ports/view/da412dfa-c9ac-4525-8f57-34142d98190b,–,Australia,36,AU,AUS,Norfolk Island,Sydney Bay (Kingston),–,–,–,Norfolk Island Regional Council,–,+61 +6723 22244,–,–,customercare@nirc.gov.nf
https://psma-gies.fao.org/designated-ports/view/92a0df34-8490-435a-8bf6-0efffc7728d5,–,Australia,36,AU,AUS,Sydney,Sydney Harbour,–,S33°49'59'',E151°16'59'',Port Authority of New South Wales,–,+61 02 9296 4999,–,–,enquiries@portauthoritynsw.com.au
https://psma-gies.fao.org/designated-ports/view/63b04e1b-c4c5-4548-b092-458b3fc9a294,–,Canada,124,CA,CAN,"46 09N , 060 12W","Sydney, Nova Scotia",Sydney Harbour,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/87ba7d58-b0e3-4190-977f-ae19f429fcb6,–,Poland,616,PL,POL,SZCZECIN,SZCZECIN,–,N53°25'57'',E14°34'20'',KAPITAN PORTU SZCZECIN,"Urząd Morski w Szczecinie, pl. Batorego 4, 70-207 Szczecin, Poland",+48 914403510,–,–,oficerdyzurny_kpn@ums.gov.pl
https://psma-gies.fao.org/designated-ports/view/6be74243-31eb-4acb-8619-62b97abb9436,–,France,250,FR,FRA,France,Sète,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/c202e7df-c4a8-47a9-89d6-82e359de6e8d,–,"Korea, Republic of",410,KR,KOR,Taean,Taean Port,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/28f39a69-e63f-44c6-b67a-206574c49a89,–,Ghana,288,GH,GHA,Takoradi,Takoradi,–,–,–,Ghana Ports and Harbours Authority,"P.O. Box 708, Takoradi, Ghana",+233 312024073,+233 312022814,–,takoradi@ghanaports.net
https://psma-gies.fao.org/designated-ports/view/14da4809-ac4e-4f1d-b3a1-d0f82b7cc946,–,Chile,152,CL,CHL,TALCAHUANO,TALCAHUANO,–,–,–,SERVICIO NACIONAL DE PESCA Y ACUICULTURA,"Alto Horno Nº 515, sector Higueras, Talcahuano",+56 (41) 3169000,–,–,vms@sernapesca.cl
https://psma-gies.fao.org/designated-ports/view/bddcfe3b-8f78-45e5-ae15-22b58c80ba47,–,Morocco,504,MA,MAR,MAROC,TAN-TAN,–,S0°0'0'',W0°0'0'',Délégation des Pêches Maritimes de TAN-TAN,–,212,212,–,m.nafia@mpm.gov.ma
https://psma-gies.fao.org/designated-ports/view/c1622cbe-6e4b-4c5b-afee-d6832ec13583,–,Thailand,764,TH,THA,"89/27 Moo 1 Paknam, Mueang Ranong, Ranong 85000",Tanasarn port,–,–,–,Ranong Fishery Inspection Office,"174 Village No. 1, Paknam sub-district,  Muang District, Ranong Province",+66 77816330,+66 77816331,–,Danranong_fishtrade@hotmail.com
https://psma-gies.fao.org/designated-ports/view/7ff85690-6ab4-4501-966c-2d09250fc57d,–,Morocco,504,MA,MAR,MAROC,TANGER VILLE,–,N35°47'0'',W5°47'0'',Délégation des Pêches Maritimes de Tanger,"BP 263, Tanger",+212 539 37 47 02,+212 539 33 20 91,–,ELHOUARI@mpm.gov.ma
https://psma-gies.fao.org/designated-ports/view/e32bab9f-60f9-4ac3-bca8-407534f67380,–,Morocco,504,MA,MAR,MAROC,TANGER-MED,–,N35°47'2'',W5°48'14'',Délégation des Pêches Maritimes de Tanger,"BP 263, Tanger",+212 539 37 47 02,+212 539 33 20 91,–,ELHOUARI@mpm.gov.ma
https://psma-gies.fao.org/designated-ports/view/585797d7-4c06-496a-b898-0f73326dd4ac,–,Italy,380,IT,ITA,Taranto,Taranto,–,–,–,Capitaneria di porto di Taranto,Largo Arcivescovado n. 17 - 74123 Taranto (TA),+39 0994713611-01,+39 0994718288,–,cp-taranto@pec.mit.gov.it
https://psma-gies.fao.org/designated-ports/view/d59e6055-0821-4c4a-9b21-bea39ffb2dc0,–,Morocco,504,MA,MAR,MAROC,TARFAYA,–,S0°0'0'',W0°0'0'',Délégation des Pêches Maritimes de LAAYOUNE,–,212,212,–,abderrahman.elkhattat@mpm.gov.ma
https://psma-gies.fao.org/designated-ports/view/c97a433a-f34e-4b06-ad91-a99faedae0dd,–,Spain,724,ES,ESP,CATALUÑA,TARRAGONA,–,N41°6'30'',E1°14'23'',"SUBDIRECCIÓN GENERAL DE VIGILANCIA PESQUERA Y LUCHA CONTRA LA PESCA ILEGAL  (SECRETARIA GENERAL DE PESCA) MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN",Calle Velázquez nº147 28071 - Madrid España,+34 913471949,913471512,–,iuu_slo_esp@mapama.es
https://psma-gies.fao.org/designated-ports/view/f3ebb4e0-ff35-4759-9197-4e5b8bb56461,–,Costa Rica,188,CR,CRI,Puntarenas,Terminal Pesquera INCOPESCA,Terminal Pesquera INCOPESCA,S0°0'0'',W0°0'0'',–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/d3822dbf-5728-4cdd-947e-9c25e611c50e,–,Ecuador,218,EC,ECU,"MANTA, MANABÍ",TERMINAL PORTUARIO DE MANTA TPM,TPM,S0°56'27'',W80°43'43'',ING. SAMUEL FRANCO – GERENTE GENERAL / ING. HUGO ROSERO – GERENTE DE OPERACIONES,AV. MALECÓN Y CALLE S/N,+593 053702490,–,–,info@tpm.ec
https://psma-gies.fao.org/designated-ports/view/644ca200-b12c-4550-a7cb-e9e31d11326a,–,Thailand,764,TH,THA,"84/18 Moo 7, Thajeen, Mueang Samut Sakhon, Samut Sakhon 74000","Thajeen Union Port Co., Ltd port",–,–,–,Fishery Inspection Regional Center 5 (Samut Sakhon),"1024 Wichianchodok Road Sub. Mahachai  A. Muang Samut sakorn, Samutsakhon 74000",+66 34422643,+66 34422644,–,sk_inspected@windowslive.com
https://psma-gies.fao.org/designated-ports/view/6f47962d-b8f1-402f-b6c8-f1f3ec6cf914,–,Thailand,764,TH,THA,"45 Moo 2, Bangyor Distric, Phra Pradaeng, Samut Prakan 10130","Thanapornchai Co., Ltd port",Thanapornchai,–,–,Fishery Inspection Regional Center 3 (Bangkok),"Pat-Sa-Du building, Floor 2 , Thai Port, Kwang Khlong Toei, Khet Khlong Toei, Bangkok",+66 26718794,+66 26727901,–,psmfishtrade@gmail.com
https://psma-gies.fao.org/designated-ports/view/6ee048d9-b86a-4c17-98fc-77e4ae18e616,–,Denmark,208,DK,DNK,North Sea,Thyborøn,–,N56°41'9'',E8°13'4'',Port of Thyborøn,"Tankskibsvej 4, DK-7680 Thyborøn",+45 96900310,–,–,port@thyboronport.dk
https://psma-gies.fao.org/designated-ports/view/0c2562f7-1fa1-4551-9072-3116130c8042,–,Thailand,764,TH,THA,"23 Moo 7, Bangyor, Phra Pradaeng, Samut Prakan 10130",TJ Land Company Limited port,–,–,–,Fishery Inspection Regional Center 3 (Bangkok),"Pat-Sa-Du building, Floor 2 , Thai Port, Kwang Khlong Toei, Khet Khlong Toei, Bangkok",+66 26718794,+66 26727901,–,psmfishtrade@gmail.com
https://psma-gies.fao.org/designated-ports/view/7b0fc6cb-00af-4942-aabb-07cebc8f5f25,–,Madagascar,450,MG,MDG,Toamasina,Toamasina,Tamatave,S19°6'3'',E49°23'32'',"AGENCE PORTUAIRE, MARITIME ET FLUVIALE (APMF)","Ambodimanga B.P. 372, Toamasina",+261 321125790,261,https://www.apmf.mg,germpatrick@yahoo.fr
https://psma-gies.fao.org/designated-ports/view/5beb911d-b843-472d-a85b-71e5a2bcc895,–,Japan,392,JP,JPN,Hokkaido,Tokachi,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/291ed873-fe1f-4d98-819b-a98575c502f0,–,Japan,392,JP,JPN,Yamaguchi,Tokuyamakudamatsu,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/f1b842b4-2193-4ab0-9aa7-20f58d2a30de,–,Japan,392,JP,JPN,Tokyo,Tokyo,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/fd275a67-e259-40a9-a282-2c4553d52e07,–,Madagascar,450,MG,MDG,TOLIARA,Toliara,Tuléar,S23°22'26'',E43°40'16'',"AGENCE PORTUAIRE, MARITIME ET FLUVIALE (APMF)",Avenue de France Mahavatse II B.P. 238,+261 321125763,261,https://www.apmf.mg,gerardazenort@gmail.com
https://psma-gies.fao.org/designated-ports/view/fcec4c84-1053-4ab2-a399-b8722b14900e,–,Japan,392,JP,JPN,Hokkaido,Tomakomai,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/4e068aec-97ae-4ba5-b4c6-4ea5efedeb58,–,"Korea, Republic of",410,KR,KOR,Tongyeong,Tongyeong Port,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/bc5f6b4b-4804-4b9c-8696-673a9458c311,–,Italy,380,IT,ITA,Trapani,Trapani,–,–,–,Capitaneria di porto di Trapani,Viale Ammiraglio Francese n. 1 - 91100 Trapani (TP),+39 0923543911,+39 092326703,–,cp-trapani@pec.mit.gov.it
https://psma-gies.fao.org/designated-ports/view/eea3c1b6-315e-4610-b43b-5059680f1a29,–,Sweden,752,SE,SWE,5522N 01309E,Trelleborg,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/95cc37bc-d166-4474-b641-c212d54fc7c2,–,Canada,124,CA,CAN,4644N 05322W,"Trepassey, NL",–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/3037b5dd-cec9-4b26-9a93-df633a782f8a,–,Italy,380,IT,ITA,Trieste,Trieste,–,–,–,Direzione Marittima di Trieste,Piazza Duca degli Abruzzi n. 4 - 34132 Trieste (TS),+39 040676611,–,–,cptrieste@mit.gov.it
https://psma-gies.fao.org/designated-ports/view/8aef64f8-243f-4a32-9715-83fa644668a2,–,Norway,578,NO,NOR,Tromsø,Tromsø,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/9dd97c77-59e9-406f-bac5-f0c70e4d5e68,–,Norway,578,NO,NOR,Trondheim,Trondheim,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/ec4fc4cb-48c7-4eb4-82c7-f7e513767959,–,United Kingdom,826,GB,GBR,Troon,Troon,–,–,–,–,"Address (Administered from Ayr) Port Office, North Harbour Street, Ayr, KA8 8AH.",+44 01292 281 687,–,–,CommercialEA@abports.co.uk
https://psma-gies.fao.org/designated-ports/view/fc7b4d54-3db7-4944-9887-06301189f62b,–,Sweden,752,SE,SWE,5703N 01217E,Träslövsläge,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/c534c2c3-3b37-4c55-83eb-a8096e314fb9,–,Norway,578,NO,NOR,Træna,Træna,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/2dbd2c8a-4a65-46a9-ab1c-b1d4e7b18bf0,–,Canada,124,CA,CAN,4856N 12531W,Ucluelet,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/708a022a-9f80-4b7c-bf70-d1adf0bdacd3,–,United Kingdom,826,GB,GBR,Ullapool,Ullapool,–,–,–,Ullapool Harbour Trustees,"Harbour Office, Ullapool, Ross-shire IV26 2UH",+44 1854 612724,+44 1854 612678,–,kevin@ullapool-harbour.co.uk
https://psma-gies.fao.org/designated-ports/view/ebb9f24f-71ed-4581-8eaa-2ae40f85ccbe,–,"Korea, Republic of",410,KR,KOR,Ulsan,Ulsan Port,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/0582d674-9cd6-4264-b8be-dfa98dcace1a,–,Norway,578,NO,NOR,Uthaug,Uthaug,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/34c30ce7-169c-47a9-a375-473d24cb4fcd,–,Japan,392,JP,JPN,Ehime,Uwajima,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/a40c1754-86ed-4191-93ab-cd5e9710dfb7,–,Spain,724,ES,ESP,COMUNIDAD VALENCIANA,VALENCIA,–,N39°27'25'',W0°19'36'',"SUBDIRECCIÓN GENERAL DE CONTROL E INSPECCIÓN  (SECRETARIA GENERAL DE PESCA) MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN",Calle Velázquez nº147 28071 - Madrid España,+34 913471949,913471512,–,iuu_slo_esp@mapama.es
https://psma-gies.fao.org/designated-ports/view/49b430fb-64cd-4835-88b1-4c49d55ca27d,–,Chile,152,CL,CHL,VALPARAISO,VALPARAISO,–,–,–,SERVICIO NACIONAL DE PESCA Y ACUICULTURA,"Blanco 1215, 2° Piso, oficina 204. Edificio Nautilus.",+56 (32) 2592033,–,–,vms@sernapesca.cl
https://psma-gies.fao.org/designated-ports/view/945bde28-cf0a-43a6-8071-2b81224b8302,–,Canada,124,CA,CAN,"49.2965° N, 123.0884° W",Vancouver,Vancouver Harbour,N49°17'0'',W123°6'0'',https://www.portvancouver.com/,"100 The Pointe,  999 Canada Place  Vancouver, BC V6C 3T4",+1 (604).665.9000,+1 (866).284.4271,–,–
https://psma-gies.fao.org/designated-ports/view/0a115077-983f-405e-a80f-20316941f97b,–,Ecuador,218,EC,ECU,Guayaquil,VARADERO MARIDUEÑA S.A.,VARADERO MARIDUEÑA,S2°14'46'',W79°52'45'',ERNESTO FERNANDO MARIDUEÑA MOREIRA,GUASMO NORTE MZ 3 SOLAR 1-2 JUNTO A VOPAK,+593 04 2053292,–,–,gerencia@astilleromariduena.com.ec
https://psma-gies.fao.org/designated-ports/view/3929bfe4-2a5e-4edf-90c2-a1c5f39bc93b,–,Norway,578,NO,NOR,Vardø,Vardø,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/9115b91d-7085-4b02-8017-56cb6625fa7a,–,Norway,578,NO,NOR,Vartdal,Vartdal,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/51035211-789f-4147-9004-dd412aafab83,–,Norway,578,NO,NOR,Vedde,Vedde,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/03c88d08-dacc-4ee6-9050-3572ff14a035,–,Netherlands,528,NL,NLD,Velsen,Velsen,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/1ac11247-a04f-47cb-91a2-7000ab3bc3cb,–,Italy,380,IT,ITA,Venezia,Venezia,–,–,–,Direzione Marittima di Venezia,Dorsoduro n. 1408 - 30123 Venezia (VE),+39 0412405711,–,–,venezia@guardiacostiera.it
https://psma-gies.fao.org/designated-ports/view/c85bfb55-db46-4327-a772-8ec10b729ef2,–,Portugal,620,PT,PRT,Viana do Castelo,Viana do Castelo,–,–,–,"Instituto Portuário e dos Transportes Marítimos, IP Delegação dos Portos do Norte",Porto de Viana do Castelo 4900-056 Darque,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/600bc545-1dc8-45eb-b1ff-4090ff32b202,–,Canada,124,CA,CAN,4826N 12321W,Victoria,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/6bbcadc7-6063-4223-b07e-b5535597e86f,–,Spain,724,ES,ESP,GALICIA,VIGO,–,N42°14'14'',W8°43'55'',"SUBDIRECCIÓN GENERAL DE VIGILANCIA PESQUERA Y LUCHA CONTRA LA PESCA ILEGAL  (SECRETARIA GENERAL DE PESCA) MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN",Calle Velázquez nº147 28071 - Madrid España,+34 913471949,913471512,–,iuu_slo_esp@mapama.es
https://psma-gies.fao.org/designated-ports/view/d0f115bb-bba7-4081-b15e-c8908c5cea3d,–,Spain,724,ES,ESP,GALICIA,VILAGARCIA DE AROUSA,–,N42°35'40'',W8°46'31'',"SUBDIRECCIÓN GENERAL DE VIGILANCIA PESQUERA Y LUCHA CONTRA LA PESCA ILEGAL  (SECRETARIA GENERAL DE PESCA) MINISTERIO DE AGRICULTURA, PESCA Y ALIMENTACIÓN",Calle Velázquez nº147 28071 - Madrid España,+34 913471949,913471512,–,iuu_slo_esp@mapama.es
https://psma-gies.fao.org/designated-ports/view/7420dbb3-2185-4618-9800-39f9ca7c4554,–,Netherlands,528,NL,NLD,Vlissingen,Vlissingen,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/502733fd-4804-412c-97ed-0a321f0c6601,–,Viet Nam,704,VN,VNM,Vung Tau,Vung Tau sea port/Tan Cang – Cai Mep Thi Vai Terminal (TCTT),Cảng biển Vũng Tàu/Tân cảng Cái Mép Thị Vải - TCTT,–,–,–,"Tan Loc hamlet, Phuoc Hoa, Tan Thanh, Ba Ria – Vung Tau",+84 2543938778,+84 2543938777,–,–
https://psma-gies.fao.org/designated-ports/view/3bcde1be-d86a-44f3-9fd4-a647d811c65d,–,Sweden,752,SE,SWE,5745N 01639E,Västervik,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/d28226dc-c7a5-4d57-ad11-90fa22f3a47c,–,Norway,578,NO,NOR,Værøy,Værøy,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/78a9246d-e408-4f41-975d-25287d0ce34d,–,"Korea, Republic of",410,KR,KOR,Wando,Wando Port,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/c5358b42-9f04-44a3-aba5-4f03f995a9ec,–,United Kingdom,826,GB,GBR,Warrenpoint,Warrenpoint,–,–,–,–,"Harbour Office, The Docks Warrenpoint, Co Down BT34 3JR",+44 028 417 73381,+44 028 417 52875,–,d.holmes@warrenpointharbour.co.uk
https://psma-gies.fao.org/designated-ports/view/2bdced2b-740b-47e5-b269-17aa0df522a4,–,Papua New Guinea,598,PG,PNG,WEWAK,WEWAK,WEWAK,S3°33'41'',E143°36'55'',PNG PORTS CORPORATION LIMITED,"P. O. BOX 880
WEWAK
EAST SEPIK PROVINCE
PAPUA NEW GUINEA",+675 4562825,+675 4562595,www.fisehries.gov.pg,nfa@fisheries.gov.pg
https://psma-gies.fao.org/designated-ports/view/b6344edd-7dcf-476b-9de8-7894c948b593,–,United Kingdom,826,GB,GBR,Whitehaven,Whitehaven,–,–,–,Whitehaven Harbour Commissioners,"27 Lowther Street, Whitehaven, CA28 7DN",+44 01946 590515,–,–,info@whitehavenhc.org.uk
https://psma-gies.fao.org/designated-ports/view/59ab6bf5-7f72-4007-bf79-9e04d8ae8dca,–,Canada,124,CA,CAN,4717N 05250W,"Witless Bay, NL",–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/219de887-d884-4592-baed-b3f27ac82bd9,–,Australia,36,AU,AUS,Wyndham,Wyndham Port,–,S15°28'0'',E128°5'59'',Kimberley Ports Authority (Cambridge Gulf Limited),Harbour Road  Wyndham WA 6740,+61 8 9161 1203,–,–,steve@cgltd.com.au
https://psma-gies.fao.org/designated-ports/view/f5d0194a-be69-4c37-9584-3adacf180722,–,Japan,392,JP,JPN,Shizuoka,Yaizu,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/985353fa-024b-417a-9f7f-daa348db8385,–,Türkiye,792,TR,TUR,GÜZELBAHÇE-İZMİR,YALI FISHING PORT,YALI BALIKÇI BARINAĞI,–,–,–,"Yalı, Mithatpaşa Cd. No:242, 35310 Güzelbahçe/İzmir",+90 232 234 24 30,–,–,–
https://psma-gies.fao.org/designated-ports/view/b2d4101c-38cf-46f9-aee2-825741ea6270,–,Japan,392,JP,JPN,Kagoshima,Yamakawa,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/9ddcbd98-0225-4927-a962-7a15e05d2d54,–,Canada,124,CA,CAN,"43.8302° N, 66.1298° W","Yarmouth, NS",–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/4d620e50-ce31-4661-ac48-40298cad0ef3,–,Japan,392,JP,JPN,Ehime,Yawatahama,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/5fa7c8d3-bc0b-46c5-af3a-70d05e718c64,–,"Korea, Republic of",410,KR,KOR,Yeosu,Yeosu Port,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/633b2cec-5e28-4379-a77e-48672c1148f6,–,Japan,392,JP,JPN,Kanagawa,Yokosuka,–,–,–,–,–,–,–,–,–
https://psma-gies.fao.org/designated-ports/view/8a2ae11a-53d4-4a2f-8e83-8ee31b423371,–,Croatia,191,HR,HRV,"44,100; 15,267. Middle Adriatic",Zadar - Gaženica,Zadar - Gaženica,–,–,–,–,+385 23254880,–,–,Zadar.pomorskipromet@pomorstvo.hr
https://psma-gies.fao.org/designated-ports/view/62b8e727-4c76-47df-971f-ba89cb5d6654,–,Belgium,56,BE,BEL,ZEEBRUGGE,ZEEBRUGGE,–,–,–,MBZ  - Maatschappij van de Brugse Zeehaven NV,"P.Vandammesluis, Isabellelaan 1, 8380 Zeebrugge Belgium  Auction: Vlaamse visveiling NV Noordzeestraat 201 8380 Zeebrugge, Belgium",+32 50 54 32 11,–,–,info@portofzeebrugge.be
